,date,team,formation,team_xGoals,team_xAssists,rolling_team_xGoals,rolling_team_xAssists
187,2020-12-12,crotone,,-1.0899999999999999,-1.9400000000000002,-1.204,-0.8300000000000001
188,2020-12-12,spezia,,-1.8300000000000003,3.7800000000000002,1.1179999999999999,2.902
189,2020-12-12,torino,,2.4999999999999996,-1.7799999999999998,1.7380000000000002,0.16799999999999998
190,2020-12-13,milan,"['donnarumma', 'calabria', 'gabbia', 'romagnoli', 'theo hernandez', 'kessiè', 'bennacer', 'castillejo', 'brahim diaz', 'calhanoglu', 'rebic']",-4.01,-2.1500000000000004,-0.4520000000000001,-2.556
191,2020-12-13,fiorentina,,1.9500000000000002,-0.7699999999999998,1.8359999999999999,1.298
192,2020-12-13,roma,,-5.09,-2.7700000000000005,-2.1879999999999997,-1.9439999999999997
193,2020-12-13,atalanta,,-0.4600000000000001,1.11,1.7819999999999996,3.4279999999999995
194,2020-12-13,bologna,,1.1400000000000001,-0.31999999999999984,2.396,-0.75
195,2020-12-13,cagliari,"['cragno', 'faragò', 'walukiewicz', 'carboni', 'lykogiannis', 'marin', 'rog', 'zappa', 'joao pedro', 'sottil', 'pavoletti']",1.96,2.2899999999999996,3.558,2.7359999999999998
196,2020-12-13,genoa,"['perin', 'masiello', 'goldaniga', 'bani', 'pellegrini', 'lerager', 'radovanovic', 'rovella', 'sturaro', 'scamacca', 'pjaca']",-0.5899999999999997,-3.79,-1.4760000000000002,0.5299999999999997
197,2020-12-13,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'darmian', 'barella', 'brozovic', 'eriksen', 'perisic', 'lukaku', 'sanchez']",-0.3900000000000001,2.44,-0.7999999999999998,0.708
198,2020-12-13,juventus,"['szczesny', 'cuadrado', 'de ligt', 'bonucci', 'alex sandro', 'kulusevski', 'mckennie', 'rabiot', 'chiesa', 'dybala', 'cristiano ronaldo']",1.47,-0.40000000000000047,1.2319999999999998,-0.6260000000000001
199,2020-12-13,parma,"['sepe', 'busi', 'bruno alves', 'osorio', 'iacoponi', 'hernani', 'scozzarella', 'kurtic', 'brunetta', 'cornelius', 'gervinho']",2.26,-1.7499999999999998,0.422,-0.392
200,2020-12-13,napoli,"['ospina', 'di lorenzo', 'manolas', 'koulibaly', 'mario rui', 'bakayoko', 'fabian ruiz', 'politano', 'zielinski', 'insigne', 'mertens']",4.01,4.56,3.058,2.438
201,2020-12-13,sampdoria,"['audero', 'ferrari', 'yoshida', 'colley', 'augello', 'candreva', 'ekdal', 'thorsby', 'jankto', 'ramirez', 'quagliarella']",2.81,2.6799999999999997,1.502,1.0079999999999998
202,2020-12-15,lazio,,3.43,1.27,0.434,-0.5720000000000001
203,2020-12-15,udinese,,2.0700000000000003,0.7399999999999999,-1.9800000000000004,-1.8360000000000003
204,2020-12-15,crotone,,1.2900000000000005,0.1899999999999999,-1.098,-1.1380000000000001
205,2020-12-15,benevento,,1.31,-1.33,3.5050000000000003,0.5174999999999998
206,2020-12-16,milan,,-2.8799999999999994,0.46,-1.294,-2.496
207,2020-12-16,fiorentina,,-0.42000000000000015,-0.38999999999999996,1.536,0.8320000000000001
208,2020-12-16,atalanta,,-3.29,0.75,1.146,2.53
209,2020-12-16,bologna,,1.4900000000000002,-1.5100000000000002,2.154,-0.5679999999999998
210,2020-12-16,cagliari,,1.7899999999999996,1.4899999999999998,3.052,2.7339999999999995
211,2020-12-16,genoa,,0.45999999999999996,-2.35,-1.6060000000000003,-0.2360000000000002
212,2020-12-16,inter,,0.48999999999999977,1.4100000000000001,-0.6139999999999999,0.9879999999999999
213,2020-12-16,juventus,,-0.21999999999999897,-0.31999999999999984,1.3339999999999999,-0.4980000000000002
214,2020-12-16,parma,,1.88,1.17,0.9899999999999999,-0.5459999999999999
215,2020-12-16,napoli,,4.68,5.859999999999999,2.9799999999999995,2.352
216,2020-12-16,verona,,0.12,-4.380000000000001,-1.67,-2.116
217,2020-12-16,sassuolo,,2.8800000000000003,0.08999999999999986,2.38,1.1059999999999999
218,2020-12-16,spezia,,1.6199999999999994,2.16,0.696,3.2
219,2020-12-16,sampdoria,,5.47,2.34,1.754,1.4119999999999997
220,2020-12-17,roma,"['pau lopez', 'mancini', 'smalling', 'ibanez', 'bruno peres', 'veretout', 'villar', 'spinazzola', 'pedro', 'pellegrini', 'dzeko']",-1.200000000000001,-5.77,-2.872,-2.334
221,2020-12-17,torino,"['milinkovic-savic', 'izzo', 'lyanco', 'bremer', 'singo', 'gojak', 'rincon linetty', 'rodriguez', 'lukic', 'belotti']",6.58,-1.5900000000000003,1.23,-0.502
222,2020-12-19,fiorentina,,0.7799999999999997,-1.24,0.952,0.38000000000000017
223,2020-12-19,juventus,"['buffon', 'danilo', 'de ligt', 'bonucci', 'alex sandro', 'chiesa', 'bentancur', 'mckennie', 'ramsey', 'morata', 'cristiano ronaldo']",-0.7400000000000004,0.8499999999999999,1.092,-0.8160000000000002
224,2020-12-19,parma,"['sepe', 'iacoponi', 'osorio', 'bruno alves', 'gagliolo', 'kucka', 'hernani', 'kurtic', 'karamoh', 'inglese', 'gervinho']",1.4100000000000001,1.4999999999999998,1.0859999999999999,-0.23799999999999993
225,2020-12-19,verona,,-1.3099999999999998,-3.63,-1.328,-2.93
226,2020-12-19,crotone,"['cordaz', 'magallan', 'marrone', 'luperto', 'pereira', 'molina', 'petriccione', 'vulic', 'reca', 'simy', 'messias']",0.96,0.020000000000000073,-0.5939999999999998,-0.9960000000000001
227,2020-12-19,sampdoria,"['audero', 'ferrari', 'tonelli', 'colley', 'augello', 'jankto', 'thorsby', 'ekdal', 'daamsgaard', 'verre', 'quagliarella']",3.9999999999999996,4.67,2.446,1.6199999999999999
228,2020-12-20,milan,,-0.9399999999999995,-0.8800000000000001,-2.4739999999999998,-2.68
229,2020-12-20,roma,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,-2.378,-3.11
230,2020-12-20,atalanta,"['gollini', 'toloi', 'romero', 'djimsiti', 'hateboer', 'de roon', 'freuler', 'gosens', 'malinovskyi', 'pessina', 'zapata']",-3.89,0.26000000000000023,-0.2620000000000001,2.2039999999999997
231,2020-12-20,bologna,,0.8900000000000001,-0.4900000000000001,1.6960000000000002,-0.924
232,2020-12-20,cagliari,,2.85,0.8899999999999999,2.38,2.288
233,2020-12-20,genoa,,0.9999999999999999,0.6699999999999999,-1.48,-0.9040000000000002
234,2020-12-20,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'hakimi', 'barella', 'brozovic', 'gagliardini', 'young', 'lukaku', 'lautaro']",3.2700000000000005,2.8500000000000005,-0.6279999999999999,1.282
235,2020-12-20,lazio,,2.37,-0.81,1.082,-0.29200000000000004
236,2020-12-20,napoli,,3.3900000000000006,3.0399999999999996,3.376,2.734
237,2020-12-20,udinese,,1.7400000000000002,-1.8299999999999996,-0.34200000000000036,-1.1880000000000002
238,2020-12-20,sassuolo,,2.0300000000000002,0.6000000000000002,2.976,0.9739999999999999
239,2020-12-20,spezia,"['provedel', 'ferrer', 'erlic', 'terzi', 'bastoni', 'estevez', 'ricci', 'pobega', 'gyasi', 'nzola', 'farias']",2.1599999999999997,3.4899999999999998,0.5199999999999998,3.12
240,2020-12-20,torino,"['milinkovic-savic', 'izzo', 'lyanco', 'bremer', 'singo', 'gojak', 'rincon linetty', 'rodriguez', 'lukic', 'belotti']",6.9,-1.75,2.25,-0.806
241,2020-12-20,benevento,,0.359999999999999,-1.4999999999999998,2.9275,-1.1102230246251565e-16
242,2020-12-22,fiorentina,,0.17000000000000037,-1.6300000000000001,1.0479999999999998,-0.04999999999999982
243,2020-12-22,juventus,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",,,0.32,-0.5060000000000001
244,2020-12-22,parma,"['sepe', 'iacoponi', 'osorio', 'bruno alves', 'gagliolo', 'kucka', 'hernani', 'kurtic', 'karamoh', 'inglese', 'gervinho']",0.5700000000000006,0.6999999999999997,1.0619999999999998,-0.06000000000000001
245,2020-12-22,crotone,"['cordaz', 'magallan', 'marrone', 'luperto', 'pereira', 'molina', 'petriccione', 'vulic', 'reca', 'simy', 'messias']",0.8100000000000003,-0.25,-0.05599999999999987,-0.8220000000000001
246,2020-12-23,milan,,0.8600000000000002,0.37000000000000033,-2.4859999999999998,-2.108
247,2020-12-23,roma,,-3.1600000000000006,-3.4799999999999995,-2.685,-3.3425000000000002
248,2020-12-23,atalanta,,-2.47,-0.07999999999999963,-1.544,1.9679999999999995
249,2020-12-23,bologna,,0.029999999999999805,-0.74,1.3720000000000003,-0.8620000000000001
250,2020-12-23,cagliari,,3.8599999999999994,1.0399999999999996,1.9759999999999998,1.8419999999999999
251,2020-12-23,genoa,,0.8599999999999997,1.77,-1.4720000000000002,-0.6480000000000001
252,2020-12-23,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'hakimi', 'barella', 'brozovic', 'young', 'lautaro martinez', 'perisic', 'lukaku']",1.7100000000000009,3.15,0.10600000000000014,1.54
253,2020-12-23,lazio,"['reina', 'patric', 'luiz felipe', 'radu', 'lazzari', 'milinkovic savic', 'escalante', 'luis alberto', 'marusic', 'caicedo', 'immobile']",4.470000000000001,1.3299999999999998,1.722,-0.394
254,2020-12-23,napoli,,1.3599999999999999,-0.24999999999999994,3.7920000000000003,2.7979999999999996
255,2020-12-23,udinese,,-0.7799999999999998,-0.29999999999999993,0.35399999999999976,-1.116
256,2020-12-23,verona,,0.060000000000000275,-4.95,-1.3519999999999999,-3.5160000000000005
257,2020-12-23,sassuolo,,3.0999999999999996,2.77,2.8320000000000007,0.6519999999999999
258,2020-12-23,spezia,,-2.1100000000000003,3.85,0.5259999999999998,3.0119999999999996
259,2020-12-23,sampdoria,,4.73,3.66,2.9520000000000004,2.4159999999999995
260,2020-12-23,torino,,2.8900000000000006,-0.4199999999999997,3.3899999999999997,-1.4140000000000001
261,2020-12-23,benevento,,-0.13000000000000056,-1.16,2.7725,-0.5650000000000001
262,2021-01-03,milan,"['donnarumma', 'calabria', 'kjaer', 'romagnoli', 'dalot', 'tonali', 'kessié', 'saelemaekers', 'calhanoglu', 'rebic', 'leao']",-2.88,-2.4199999999999995,-1.8659999999999997,-1.35
263,2021-01-03,fiorentina,,0.9600000000000001,-0.14000000000000035,0.8240000000000001,-0.5539999999999999
264,2021-01-03,roma,,-3.85,-3.3899999999999992,-2.88,-3.7424999999999997
265,2021-01-03,atalanta,"['gollini', 'djimsiti', 'romero', 'palomino', 'hateboer', 'de roon', 'freuler', 'gosens', 'pessina', 'ilicic', 'zapata']",-3.4899999999999993,-0.5500000000000003,-1.9740000000000002,1.3960000000000001
266,2021-01-03,bologna,,-0.10999999999999988,-0.2800000000000001,0.9219999999999999,-0.8460000000000001
267,2021-01-03,cagliari,"['cragno', 'zappa', 'ceppitelli', 'walukiewicz', 'lykogiannis', 'nandez', 'marin', 'pereiro', 'joao pedro', 'sottil', 'simeone']",6.209999999999999,1.4500000000000002,2.264,1.5239999999999996
268,2021-01-03,genoa,,0.5300000000000002,4.5200000000000005,-0.4860000000000001,-0.6100000000000001
269,2021-01-03,inter,,5.35,1.91,1.1500000000000004,2.1100000000000003
270,2021-01-03,juventus,,-2.3800000000000012,1.0999999999999999,0.5975000000000001,-0.7425000000000002
271,2021-01-03,lazio,,4.3100000000000005,0.07999999999999974,2.564,-0.18400000000000002
272,2021-01-03,parma,,-1.2099999999999995,0.34999999999999976,1.1540000000000001,0.06799999999999992
273,2021-01-03,napoli,"['ospina', 'di lorenzo', 'manolas', 'maksimovic', 'mario rui', 'fabian ruiz', 'bakayoko', 'lozano', 'zielinski', 'insigne', 'petagna']",2.84,-0.14000000000000024,3.532,2.6959999999999997
274,2021-01-03,udinese,,-4.21,-3.2700000000000014,0.5419999999999999,-0.72
275,2021-01-03,verona,,-1.3699999999999994,-5.17,-0.7539999999999999,-4.026000000000001
276,2021-01-03,sassuolo,"['consigli', 'toljan', 'chiriches', 'ferrari', 'kyriakopoulos', 'locatelli', 'lopez', 'berardi', 'djuricic', 'boga', 'caputo']",5.050000000000001,2.910000000000001,2.6620000000000004,0.744
277,2021-01-03,crotone,,3.31,2.0999999999999996,0.3900000000000002,-0.7780000000000001
278,2021-01-03,spezia,,-1.77,1.1099999999999997,-0.10000000000000027,3.186
279,2021-01-03,sampdoria,,4.54,2.5999999999999996,3.71,3.008
280,2021-01-03,torino,,2.870000000000001,-1.08,4.358,-1.51
281,2021-01-03,benevento,"['montipò', 'letizia', 'tuia', 'glik', 'barba', 'hetemaj', 'schiattarella', 'improta', 'insigne', 'caprari', 'lapadula']",4.119999999999999,-0.8,1.7124999999999997,-0.9425000000000001
282,2021-01-06,milan,"['donnarumma', 'calabria', 'kjaer', 'romagnoli', 'dalot', 'tonali', 'kessié', 'saelemaekers', 'calhanoglu', 'rebic', 'leao']",-3.1799999999999997,-1.6499999999999995,-1.9699999999999995,-0.9239999999999998
283,2021-01-06,fiorentina,,0.38000000000000045,-1.09,0.688,-0.834
284,2021-01-06,roma,"['pau lopez', 'mancini', 'smalling', 'kumbulla', 'karsdorp', 'veretout', 'cristante', 'bruno peres', 'mkhitaryan', 'pellegrini', 'dzeko']",-3.7500000000000004,-5.26,-3.325,-3.8525
285,2021-01-06,atalanta,"['gollini', 'djimsiti', 'romero', 'palomino', 'hateboer', 'de roon', 'freuler', 'gosens', 'pessina', 'ilicic', 'zapata']",-2.2899999999999996,1.0099999999999996,-2.7199999999999998,0.2980000000000001
286,2021-01-06,bologna,,-1.0700000000000005,-0.42999999999999994,0.6880000000000001,-0.668
287,2021-01-06,cagliari,"['cragno', 'zappa', 'ceppitelli', 'walukiewicz', 'lykogiannis', 'nandez', 'marin', 'pereiro', 'joao pedro', 'sottil', 'simeone']",6.35,1.1700000000000004,3.3339999999999996,1.4319999999999997
288,2021-01-06,genoa,,3.0,-0.9000000000000001,0.45199999999999996,0.16400000000000006
289,2021-01-06,inter,,5.770000000000001,3.68,2.086,2.3520000000000003
290,2021-01-06,juventus,,-0.1600000000000007,-0.8599999999999999,-0.46750000000000014,0.3074999999999999
291,2021-01-06,lazio,,6.0,-0.3899999999999999,3.3600000000000003,0.02999999999999987
292,2021-01-06,parma,,-2.099999999999999,-0.31000000000000016,0.9820000000000002,0.39399999999999985
293,2021-01-06,napoli,"['ospina', 'di lorenzo', 'manolas', 'maksimovic', 'mario rui', 'fabian ruiz', 'bakayoko', 'lozano', 'zielinski', 'insigne', 'petagna']",1.2800000000000005,-0.98,3.2560000000000002,2.614
294,2021-01-06,udinese,,-4.47,-3.5999999999999996,-0.07400000000000002,-1.084
295,2021-01-06,verona,,-1.04,-5.7299999999999995,-0.7839999999999998,-4.45
296,2021-01-06,sassuolo,"['consigli', 'toljan', 'chiriches', 'ferrari', 'kyriakopoulos', 'locatelli', 'lopez', 'berardi', 'djuricic', 'boga', 'caputo']",5.6499999999999995,2.790000000000001,3.104,1.1700000000000004
297,2021-01-06,crotone,,3.6800000000000006,2.4400000000000004,1.0560000000000003,0.023999999999999844
298,2021-01-06,spezia,,-0.48,0.47999999999999976,-0.38600000000000023,2.878
299,2021-01-06,sampdoria,,5.98,3.5699999999999994,4.3100000000000005,3.19
300,2021-01-06,torino,,2.97,-0.5399999999999997,4.348000000000001,-1.324
301,2021-01-06,benevento,"['montipò', 'letizia', 'tuia', 'glik', 'barba', 'hetemaj', 'schiattarella', 'improta', 'insigne', 'caprari', 'lapadula']",2.0299999999999994,-3.17,1.4149999999999994,-1.1975
302,2021-01-09,milan,,4.389999999999999,0.17999999999999983,-1.8039999999999996,-0.8239999999999998
303,2021-01-09,atalanta,,4.5600000000000005,0.6999999999999997,-3.086,0.27799999999999997
304,2021-01-09,bologna,,0.20999999999999996,0.7799999999999998,0.24599999999999994,-0.6900000000000001
305,2021-01-09,genoa,,-0.5199999999999999,-1.15,1.17,0.742
306,2021-01-09,torino,,4.58,-1.0499999999999998,4.442,-1.0759999999999998
307,2021-01-09,benevento,,-3.06,-0.4999999999999998,1.5379999999999994,-1.592
308,2021-01-10,fiorentina,,0.010000000000000009,-2.24,0.374,-0.898
309,2021-01-10,roma,,-2.4000000000000004,0.6500000000000001,-2.9900000000000007,-4.475
310,2021-01-10,cagliari,,1.6900000000000006,1.9200000000000002,4.211999999999999,1.208
311,2021-01-10,inter,,5.24,3.59,3.3180000000000005,2.6
312,2021-01-10,juventus,,0.700000000000001,0.23000000000000032,-0.8750000000000003,0.1925
313,2021-01-10,lazio,,7.1000000000000005,-1.0199999999999998,4.1160000000000005,0.29599999999999993
314,2021-01-10,parma,,-1.5799999999999996,0.06999999999999984,0.1100000000000004,0.6819999999999997
315,2021-01-10,napoli,"['meret', 'di lorenzo', 'manolas', 'rrahmani', 'hysaj', 'fabian ruiz', 'bakayoko', 'lozano', 'zielinski', 'insigne', 'petagna']",-0.7600000000000001,-1.3999999999999997,2.71,1.5059999999999998
316,2021-01-10,udinese,"['musso', 'becao', 'bonifazi', 'samir', 'stryger larsen', 'de paul', 'mandragora', 'pereyra', 'zeegelaar', 'lasagna', 'nestorovski']",-5.680000000000001,0.6099999999999995,-1.1300000000000001,-1.6520000000000004
317,2021-01-10,verona,,-0.3700000000000001,-4.57,-0.7079999999999999,-4.772
318,2021-01-10,sassuolo,,2.71,3.59,3.742,1.8320000000000003
319,2021-01-10,crotone,,3.7199999999999998,2.7399999999999998,2.0100000000000002,0.9
320,2021-01-11,spezia,"['rovedel', 'ferrer', 'terzi', 'erlic', 'marchizza', 'estevez', 'agoumé', 'pobega', 'agudelo', 'nzola', 'gyasi']",2.48,1.4600000000000004,-0.11600000000000019,2.2179999999999995
321,2021-01-11,sampdoria,"['audero', 'bereszynski', 'yoshida', 'colley', 'augello', 'candreva', 'thorsby', 'ekdal', 'jankto', 'damsgaard', 'quagliarella']",4.33,3.749999999999999,4.944,3.3679999999999994
322,2021-01-15,roma,"['pau lopez', 'mancini', 'smalling', 'ibanez', 'karsdorp', 'veretout', 'villar', 'spinazzola', 'pellegrini', 'mkhitaryan', 'dzeko']",-1.6100000000000003,-3.4399999999999986,-3.2900000000000005,-2.8699999999999997
323,2021-01-15,lazio,"['reina', 'luiz felipe', 'acerbi', 'radu', 'lazzari', 'milinkovic-savic', 'lucas leiva', 'luis alberto', 'marusic', 'caicedo', 'immobile']",4.1000000000000005,-0.7199999999999998,4.85,-0.162
324,2021-01-16,bologna,"['da costa', 'de silvestri', 'tomiyasu', 'danilo', 'dijks', 'schouten', 'dominguez', 'orsolini', 'soriano', 'barrow', 'palacio']",-0.9999999999999998,1.73,-0.010000000000000097,-0.23200000000000007
325,2021-01-16,udinese,"['musso', 'becao', 'bonifazi', 'samir', 'stryger larsen', 'de paul', 'mandragora', 'pereyra', 'zeegelaar', 'lasagna', 'nestorovski']",-6.1,0.31999999999999984,-2.6800000000000006,-1.6780000000000002
326,2021-01-16,verona,"['silvestri', 'dawidowicz', 'magnani', 'gunter', 'faraoni', 'ilic', 'tameze', 'dimarco', 'zaccagni', 'barak', 'kalinic']",-0.7299999999999998,-4.749999999999999,-0.8059999999999998,-4.8100000000000005
327,2021-01-16,spezia,"['provedel', 'ferrer', 'chabot', 'terzi', 'marchizza', 'estevez', 'agoumé', 'pobega', 'gyasi', 'piccoli', 'farias']",2.01,1.0999999999999996,0.05599999999999996,2.078
328,2021-01-16,sampdoria,"['audero', 'bereszynski', 'yoshida', 'colley', 'augello', 'candreva', 'thorsby', 'ekdal', 'damsgaard', 'keita baldé', 'quagliarella']",2.8500000000000005,3.9099999999999993,4.716,3.6499999999999995
329,2021-01-16,torino,"['sirigu', 'izzo', 'lyanco', 'bremer', 'singo', 'lukic', 'segre', 'linetty', 'rodriguez', 'verdi', 'belotti']",5.490000000000001,-0.9699999999999998,4.042,-0.968
330,2021-01-17,fiorentina,,-2.9599999999999995,-3.62,0.45999999999999996,-1.2680000000000002
331,2021-01-17,atalanta,,-1.5599999999999992,1.3199999999999994,-1.5159999999999998,0.2679999999999999
332,2021-01-17,genoa,,2.85,-0.6200000000000003,0.974,0.9820000000000002
333,2021-01-17,inter,,6.01,4.21,4.268000000000001,3.036
334,2021-01-17,juventus,,2.35,-0.5599999999999994,-0.6450000000000002,0.33000000000000007
335,2021-01-17,parma,,2.540000000000001,-1.5200000000000002,-0.5819999999999995,0.46199999999999986
336,2021-01-17,napoli,,-0.14,-3.12,1.6220000000000003,0.05399999999999996
337,2021-01-17,sassuolo,,1.0800000000000003,3.61,3.7079999999999997,2.5320000000000005
338,2021-01-17,crotone,,5.1899999999999995,3.1199999999999997,2.496,1.4099999999999997
339,2021-01-17,benevento,,-3.3600000000000003,-1.1199999999999999,0.6639999999999995,-1.426
340,2021-01-18,milan,,3.49,0.9600000000000002,-0.35,-0.8799999999999997
341,2021-01-18,cagliari,,7.079999999999999,1.8599999999999999,4.191999999999999,1.294
342,2021-01-20,atalanta,,-3.1799999999999997,0.5799999999999998,-1.0499999999999994,0.4799999999999997
343,2021-01-20,udinese,,-10.06,-6.039999999999999,-4.248,-1.2480000000000002
344,2021-01-22,torino,"['sirigu', 'izzo', 'bremer', 'buongiorno', 'singo', 'rincon', 'lukic', 'linetty', 'ansaldi', 'verdi', 'belotti']",5.630000000000001,-1.8599999999999992,3.7600000000000007,-0.8119999999999997
345,2021-01-22,benevento,"['montipò', 'improta', 'tuia', 'glik', 'barba', 'hetemaj', 'ionita', 'dabo', 'insigne', 'caprari', 'lapadula']",-5.129999999999999,-1.67,-0.08000000000000052,-1.35
346,2021-01-23,milan,"['g donnarumma', 'calabria', 'kjaer', 'kalulu', 'theo hernandez', 'kessie', 'tonali', 'castillejo', 'meité', 'leao', 'ibrahimovic']",4.309999999999999,-0.26,0.536,-0.5119999999999998
347,2021-01-23,fiorentina,,-1.4399999999999995,-2.02,-0.2879999999999998,-1.7440000000000002
348,2021-01-23,roma,,-2.489999999999999,-2.1599999999999997,-2.954,-2.9839999999999995
349,2021-01-23,atalanta,"['gollini', 'toloi', 'romero', 'djimsiti', 'hateboer', 'de roon', 'freuler', 'gosens', 'pessina', 'ilicic', 'zapata']",-3.7700000000000005,-0.3500000000000001,-1.1919999999999995,0.6119999999999997
350,2021-01-23,inter,"['handanovic', 'kriniar', 'de vrij', 'astoni', 'akimi', 'barella', 'brozovic', 'vidal', 'young', 'lukaku', 'lautaro martinez']",3.1000000000000005,7.140000000000001,4.816000000000001,3.308
351,2021-01-23,udinese,"['musso', 'becao', 'bonifazi', 'samir', 'stryger', 'de paul', 'arslan', 'mandragora', 'zeegelaar', 'pereyra', 'lasagna']",-6.880000000000001,0.3700000000000001,-6.104,-2.396
352,2021-01-23,crotone,,2.64,1.72,3.342,2.03
353,2021-01-23,spezia,,0.9099999999999999,-0.41000000000000025,0.02599999999999989,1.5999999999999996
354,2021-01-24,bologna,,0.839999999999999,0.06000000000000011,-0.38800000000000007,0.2119999999999999
355,2021-01-24,cagliari,,5.34,0.9299999999999999,5.037999999999999,1.488
356,2021-01-24,genoa,,2.209999999999999,-2.7,1.3439999999999999,0.724
357,2021-01-24,juventus,"['szczesny', 'cuadrado', 'bonucci', 'chiellini', 'danilo', 'mckennie', 'bentancur', 'arthur', 'bernardeschi', 'morata', 'ronaldo']",-0.2000000000000005,0.39000000000000035,0.12749999999999972,-0.022499999999999742
358,2021-01-24,lazio,,8.1,-0.7100000000000006,5.196,-0.14399999999999996
359,2021-01-24,parma,,0.6100000000000005,-2.31,-0.3559999999999993,-0.1420000000000002
360,2021-01-24,napoli,,4.13,1.1699999999999995,0.916,-1.178
361,2021-01-24,verona,,0.8,-4.6499999999999995,-0.6899999999999998,-5.034000000000001
362,2021-01-24,sassuolo,,0.4600000000000001,3.3099999999999996,3.518,3.1340000000000003
363,2021-01-24,sampdoria,,5.01,5.919999999999999,4.486,3.497999999999999
364,2021-01-29,fiorentina,,-1.8999999999999995,-3.030000000000001,-0.6099999999999998,-1.8220000000000003
365,2021-01-29,torino,,2.4899999999999998,-2.66,4.308000000000001,-1.0999999999999996
366,2021-01-30,milan,,7.799999999999999,1.6499999999999997,1.2259999999999998,-0.6379999999999998
367,2021-01-30,bologna,,0.3400000000000001,0.52,-0.22600000000000026,0.37199999999999994
368,2021-01-30,inter,"['handanovic', 'skriniar', 'ranocchia', 'bastoni', 'hakimi', 'barella', 'eriksen', 'gagliardini', 'perisic', 'lautaro martinez', 'lukaku']",3.5300000000000007,1.3499999999999999,5.093999999999999,4.106
369,2021-01-30,juventus,"['szczesny', 'cuadrado', 'bonucci', 'chiellini', 'danilo', 'mckennie', 'bentancur', 'arthur', 'chiesa', 'morata', 'cristiano ronaldo']",1.1199999999999997,-0.8399999999999999,0.06199999999999968,0.060000000000000275
370,2021-01-30,sampdoria,"['audero', 'bereszynski', 'yoshida', 'colley', 'augello', 'candreva', 'thorsby', 'ekdal', 'damsgaard', 'ramirez', 'keita baldé']",1.6899999999999995,4.299999999999999,4.542,3.9499999999999993
371,2021-01-30,benevento,"['montipò', 'glik', 'caldirola', 'barba', 'depaoli', 'hetemaj', 'viola', 'ionita', 'improta', 'caprari', 'lapadula']",-2.500000000000001,-1.77,-1.0800000000000003,-1.452
372,2021-01-31,roma,,2.79,-1.6200000000000006,-2.8200000000000003,-2.7199999999999993
373,2021-01-31,atalanta,,-2.290000000000001,1.1099999999999999,-1.2479999999999998,0.6519999999999997
374,2021-01-31,cagliari,,4.87,-0.24999999999999967,5.333999999999999,1.4660000000000002
375,2021-01-31,genoa,,1.19,-0.8000000000000002,1.614,-0.17
376,2021-01-31,lazio,,2.7600000000000007,3.2799999999999994,5.922000000000001,-0.5520000000000002
377,2021-01-31,parma,,1.36,-1.42,-0.34799999999999937,-0.7440000000000001
378,2021-01-31,napoli,,3.2899999999999996,-0.44000000000000006,1.47,-0.8940000000000001
379,2021-01-31,udinese,,-7.109999999999999,-5.319999999999999,-6.638000000000001,-1.668
380,2021-01-31,verona,,1.0299999999999998,-5.129999999999999,-0.5419999999999999,-4.973999999999999
381,2021-01-31,sassuolo,,0.5899999999999999,2.8499999999999996,2.99,3.242
382,2021-01-31,crotone,,3.4800000000000004,2.53,3.7079999999999997,2.424
383,2021-01-31,spezia,,-0.7500000000000001,-0.15000000000000016,0.6299999999999999,0.7479999999999997
384,2021-02-05,fiorentina,"['dragowski', 'quarta', 'pezzella', 'igor', 'caceres', 'bonaventura', 'amrabat', 'borja valero', 'biraghi', 'eysseric', 'vlahovic']",-4.08,-2.62,-1.1819999999999997,-2.4000000000000004
385,2021-02-05,inter,"['handanovic', 'skriniar', 'de vrij', 'bastoni', 'hakimi', 'barella', 'brozovic', 'vidal', 'perisic', 'sanchez', 'lukaku']",2.7500000000000004,5.17,4.73,3.9939999999999998
386,2021-02-06,roma,"['au lopez', 'mancini', 'ibanez', 'kumbulla', 'karsdorp', 'cristante', 'villar', 'veretout', 'spinazzola', 'mkhitaryan', 'borja mayoral']",1.8800000000000006,1.6699999999999995,-1.4919999999999998,-2.3659999999999997
387,2021-02-06,atalanta,"['gollini', 'romero', 'caldara', 'palomino', 'toloi', 'de roon', 'pessina', 'gosens', 'malinovskyi', 'ilicic', 'zapata']",-3.4,0.96,-1.2479999999999998,0.6719999999999998
388,2021-02-06,genoa,"['erin', 'goldaniga', 'radovanovic', 'criscito', 'zappacosta', 'strootman', 'badelj', 'zajc', 'czyborra', 'pandev', 'destro']",3.88,3.5699999999999994,1.7459999999999998,-1.2340000000000002
389,2021-02-06,juventus,"['zczesny', 'danilo', 'bonucci', 'chiellini', 'alex sandro', 'mckennie', 'arthur', 'rabiot', 'chiesa', 'morata', 'ronaldo']",2.7,-2.7700000000000005,0.7619999999999998,-0.3279999999999997
